date,home,away,home_score,away_score
24.08. 14:00,Bjorkelangen,Ull/Kisa 2,-,-
25.08. 16:00,Elverum,Stromsgodset 2,-,-
25.08. 18:00,Ham-Kam 2,Nordstrand,-,-
25.08. 18:00,Kongsvinger 2,Skedsmo,-,-
30.08. 13:00,Assiden,SK Gjovik-Lyn,-,-
30.08. 13:00,Lorenskog,Bjorkelangen,-,-
30.08. 13:00,Nordstrand,Elverum,-,-
31.08. 12:00,Lillestrom 2,Skjetten,-,-
31.08. 12:00,Ull/Kisa 2,Lillehammer,-,-
01.09. 16:00,Skedsmo,Ham-Kam 2,-,-
01.09. 16:00,Stromsgodset 2,Kongsvinger 2,-,-
06.09. 13:00,Elverum,Skedsmo,-,-
06.09. 13:00,Nordstrand,Lorenskog,-,-
06.09. 13:00,SK Gjovik-Lyn,Lillehammer,-,-
06.09. 13:00,Skjetten,Bjorkelangen,-,-
06.09. 13:00,Stromsgodset 2,Assiden,-,-
07.09. 12:00,Kongsvinger 2,Ull/Kisa 2,-,-
08.09. 18:00,Ham-Kam 2,Lillestrom 2,-,-
13.09. 13:00,Bjorkelangen,Elverum,-,-
13.09. 13:00,Skedsmo,Skjetten,-,-
14.09. 11:30,Lillestrom 2,SK Gjovik-Lyn,-,-
14.09. 12:00,Ull/Kisa 2,Nordstrand,-,-
15.09. 17:00,Assiden,Kongsvinger 2,-,-
15.09. 17:00,Lillehammer,Ham-Kam 2,-,-
15.09. 17:00,Lorenskog,Stromsgodset 2,-,-
20.09. 13:00,Elverum,Lillehammer,-,-
20.09. 13:00,Ham-Kam 2,Bjorkelangen,-,-
20.09. 13:00,Skjetten,SK Gjovik-Lyn,-,-
21.09. 11:00,Nordstrand,Lillestrom 2,-,-
21.09. 16:00,Assiden,Skedsmo,-,-
22.09. 16:00,Stromsgodset 2,Ull/Kisa 2,-,-
22.09. 18:00,Kongsvinger 2,Lorenskog,-,-
27.09. 13:00,Bjorkelangen,Nordstrand,-,-
27.09. 13:00,Lorenskog,Skjetten,-,-
27.09. 16:00,SK Gjovik-Lyn,Ham-Kam 2,-,-
28.09. 12:00,Ull/Kisa 2,Assiden,-,-
29.09. 17:00,Skedsmo,Stromsgodset 2,-,-
30.09. 17:00,Lillehammer,Kongsvinger 2,-,-
30.09. 17:00,Lillestrom 2,Elverum,-,-
04.10. 13:00,Assiden,Lorenskog,-,-
04.10. 13:00,Nordstrand,Skedsmo,-,-
04.10. 13:00,Skjetten,Lillehammer,-,-
05.10. 12:00,Elverum,SK Gjovik-Lyn,-,-
06.10. 17:00,Stromsgodset 2,Lillestrom 2,-,-
06.10. 17:30,Kongsvinger 2,Bjorkelangen,-,-
06.10. 18:00,Ham-Kam 2,Ull/Kisa 2,-,-
10.10. 17:00,SK Gjovik-Lyn,Stromsgodset 2,-,-
10.10. 17:30,Ham-Kam 2,Skjetten,-,-
11.10. 13:00,Bjorkelangen,Assiden,-,-
11.10. 13:00,Lillehammer,Nordstrand,-,-
11.10. 13:00,Lorenskog,Elverum,-,-
12.10. 11:00,Lillestrom 2,Kongsvinger 2,-,-
12.10. 12:00,Skedsmo,Ull/Kisa 2,-,-
