date,home,away,home_score,away_score
10.01. 20:00,Ponferradina,Ourense CF,2,0
10.01. 17:30,Guadalajara,Cacereno,1,1
10.01. 17:30,Real Aviles,Pontevedra,0,3
10.01. 15:15,Arenas Getxo,Real Madrid B,4,1
10.01. 15:15,Arenteiro,Lugo,0,2
10.01. 15:15,Racing Club Ferrol,Ath Bilbao B,0,1
09.01. 20:15,Tenerife,CF Talavera,1,0
04.01. 15:30,Ath Bilbao B,Ponferradina,1,0
04.01. 15:30,Zamora,Arenas Getxo,1,0
04.01. 13:15,Osasuna B,Tenerife,0,2
04.01. 11:00,Cacereno,Celta Vigo B,2,3
04.01. 11:00,CF Talavera,Guadalajara,2,0
04.01. 11:00,Real Madrid B,Arenteiro,2,0
03.01. 17:45,Barakaldo,Unionistas,5,0
03.01. 17:45,Ourense CF,Real Aviles,2,1
03.01. 15:30,Pontevedra,Racing Club Ferrol,2,1
03.01. 11:00,Lugo,AD Merida,1,0
21.12. 17:15,Real Aviles,Racing Club Ferrol,2,1
21.12. 15:15,Lugo,Ourense CF,2,1
21.12. 15:00,Barakaldo,Pontevedra,0,1
21.12. 15:00,Guadalajara,Zamora,2,3
21.12. 11:00,Arenas Getxo,CF Talavera,1,2
21.12. 11:00,Arenteiro,Osasuna B,2,0
20.12. 17:30,Tenerife,Ponferradina,2,0
20.12. 17:30,Unionistas,Cacereno,2,2
20.12. 15:15,Celta Vigo B,Real Madrid B,1,0
19.12. 20:15,AD Merida,Ath Bilbao B,2,3
14.12. 17:15,Pontevedra,Arenas Getxo,2,0
14.12. 15:00,Racing Club Ferrol,Unionistas,2,1
14.12. 11:00,Ath Bilbao B,Celta Vigo B,1,2
14.12. 11:00,CF Talavera,AD Merida,2,1
13.12. 17:30,Ourense CF,Barakaldo,2,2
13.12. 17:30,Real Aviles,Tenerife,0,1
13.12. 15:15,Osasuna B,Lugo,0,0
13.12. 15:15,Ponferradina,Arenteiro,1,3
13.12. 13:00,Real Madrid B,Guadalajara,3,1
12.12. 20:15,Cacereno,Zamora,0,2
08.12. 15:00,Unionistas,Ponferradina,2,2
07.12. 19:30,Lugo,Tenerife,2,2
07.12. 17:15,Barakaldo,Real Aviles,1,2
07.12. 17:15,Guadalajara,Osasuna B,1,0
07.12. 15:00,Zamora,Real Madrid B,2,2
07.12. 11:00,AD Merida,Ourense CF,3,2
07.12. 11:00,Arenas Getxo,Ath Bilbao B,3,1
07.12. 11:00,Arenteiro,CF Talavera,1,0
06.12. 19:30,Cacereno,Racing Club Ferrol,0,1
06.12. 15:15,Celta Vigo B,Pontevedra,1,2
30.11. 17:15,Real Aviles,Celta Vigo B,1,2
30.11. 11:00,CF Talavera,Cacereno,0,1
30.11. 11:00,Osasuna B,Zamora,1,3
29.11. 20:00,Racing Club Ferrol,AD Merida,2,2
29.11. 19:00,Ponferradina,Arenas Getxo,1,2
29.11. 17:30,Pontevedra,Guadalajara,1,1
29.11. 17:30,Tenerife,Arenteiro,1,0
29.11. 15:15,Ath Bilbao B,Lugo,2,0
29.11. 15:15,Ourense CF,Unionistas,4,3
29.11. 13:00,Real Madrid B,Barakaldo,2,1
23.11. 17:30,Cacereno,Osasuna B,1,2
23.11. 15:00,Barakaldo,Racing Club Ferrol,2,1
23.11. 15:00,Zamora,CF Talavera,2,1
23.11. 11:00,Celta Vigo B,Ponferradina,2,0
22.11. 17:30,Arenas Getxo,Tenerife,1,4
22.11. 17:30,Arenteiro,Ourense CF,0,2
22.11. 17:30,Guadalajara,Ath Bilbao B,2,3
22.11. 15:15,AD Merida,Real Aviles,2,1
22.11. 15:15,Lugo,Pontevedra,1,0
21.11. 20:15,Unionistas,Real Madrid B,3,0
16.11. 17:45,Racing Club Ferrol,Zamora,1,0
16.11. 17:30,Ath Bilbao B,Arenteiro,2,1
16.11. 17:30,CF Talavera,Unionistas,0,1
16.11. 15:00,Ourense CF,Guadalajara,3,0
15.11. 20:00,Tenerife,Celta Vigo B,4,0
15.11. 19:00,Ponferradina,Lugo,1,1
15.11. 15:15,Pontevedra,AD Merida,1,1
15.11. 15:00,Osasuna B,Barakaldo,2,0
15.11. 13:00,Real Madrid B,Cacereno,2,0
14.11. 20:15,Real Aviles,Arenas Getxo,0,0
12.11. 19:30,Zamora,Ourense CF,0,0
09.11. 17:15,Barakaldo,Ponferradina,0,0
09.11. 17:15,Guadalajara,Lugo,1,1
09.11. 15:00,Cacereno,Real Aviles,0,4
09.11. 11:00,AD Merida,Real Madrid B,3,0
08.11. 20:00,Arenas Getxo,Osasuna B,1,0
08.11. 17:30,Tenerife,Ath Bilbao B,0,1
08.11. 17:00,Unionistas,Pontevedra,1,1
08.11. 15:15,Arenteiro,Racing Club Ferrol,0,2
08.11. 15:00,Celta Vigo B,CF Talavera,4,3
02.11. 17:15,Ponferradina,Cacereno,2,0
02.11. 17:15,Real Aviles,Arenteiro,1,0
02.11. 17:15,Real Madrid B,CF Talavera,1,0
02.11. 15:00,Ourense CF,Arenas Getxo,1,0
01.11. 17:30,Racing Club Ferrol,Tenerife,0,2
01.11. 17:00,Osasuna B,Celta Vigo B,1,1
01.11. 15:00,Ath Bilbao B,Unionistas,0,0
01.11. 15:00,Guadalajara,AD Merida,0,2
01.11. 13:00,Pontevedra,Zamora,4,1
31.10. 18:00,Lugo,Barakaldo,2,2
26.10. 17:15,Zamora,Ath Bilbao B,4,1
26.10. 15:00,Unionistas,Lugo,0,0
26.10. 11:00,Arenteiro,Pontevedra,0,0
25.10. 19:00,Real Madrid B,Real Aviles,2,0
25.10. 16:30,CF Talavera,Osasuna B,2,0
25.10. 14:15,Arenas Getxo,Guadalajara,3,0
25.10. 14:15,Cacereno,Ourense CF,0,0
25.10. 14:15,Celta Vigo B,Racing Club Ferrol,2,1
24.10. 19:15,Barakaldo,Tenerife,2,0
24.10. 17:00,AD Merida,Ponferradina,0,0
19.10. 18:30,Ath Bilbao B,Cacereno,1,3
19.10. 14:00,Real Aviles,CF Talavera,1,1
19.10. 10:00,Ourense CF,Real Madrid B,1,3
19.10. 10:00,Ponferradina,Zamora,2,0
18.10. 16:30,Lugo,Celta Vigo B,2,0
18.10. 16:30,Tenerife,Unionistas,0,2
18.10. 14:00,AD Merida,Arenteiro,3,1
18.10. 14:00,Guadalajara,Barakaldo,1,1
18.10. 14:00,Pontevedra,Osasuna B,2,2
18.10. 12:00,Racing Club Ferrol,Arenas Getxo,3,1
12.10. 19:00,Cacereno,Tenerife,0,0
12.10. 14:00,Arenteiro,Guadalajara,0,0
12.10. 12:15,Zamora,Real Aviles,2,3
12.10. 10:00,Osasuna B,Racing Club Ferrol,1,2
12.10. 10:00,Real Madrid B,Pontevedra,1,0
11.10. 16:30,Arenas Getxo,Lugo,0,0
11.10. 16:30,CF Talavera,Ponferradina,0,1
11.10. 16:00,Unionistas,AD Merida,2,0
11.10. 14:00,Celta Vigo B,Ourense CF,0,0
10.10. 19:15,Barakaldo,Ath Bilbao B,2,1
05.10. 18:30,Ath Bilbao B,Osasuna B,0,0
05.10. 16:15,Guadalajara,Real Aviles,3,4
05.10. 16:15,Ponferradina,Real Madrid B,2,3
05.10. 14:00,Arenteiro,Barakaldo,1,1
05.10. 10:00,AD Merida,Arenas Getxo,3,0
05.10. 10:00,Pontevedra,CF Talavera,2,1
04.10. 19:00,Tenerife,Zamora,3,1
04.10. 16:30,Racing Club Ferrol,Ourense CF,1,1
04.10. 16:30,Unionistas,Celta Vigo B,0,2
04.10. 14:15,Lugo,Cacereno,1,0
28.09. 14:00,Osasuna B,Ponferradina,0,0
28.09. 14:00,Zamora,AD Merida,3,0
28.09. 10:00,Real Aviles,Ath Bilbao B,3,2
27.09. 16:30,Real Madrid B,Tenerife,1,3
27.09. 16:00,Arenas Getxo,Unionistas,2,1
27.09. 14:15,Celta Vigo B,Arenteiro,2,1
27.09. 14:15,Ourense CF,Pontevedra,1,2
27.09. 12:00,Barakaldo,Cacereno,1,1
26.09. 19:30,Racing Club Ferrol,Guadalajara,0,0
26.09. 17:15,CF Talavera,Lugo,1,0
21.09. 18:30,Unionistas,Real Aviles,3,2
21.09. 14:00,Celta Vigo B,Arenas Getxo,2,0
21.09. 14:00,Lugo,Racing Club Ferrol,2,1
21.09. 10:00,CF Talavera,Barakaldo,1,1
21.09. 10:00,Osasuna B,Real Madrid B,1,0
21.09. 10:00,Tenerife,Ourense CF,3,0
20.09. 16:30,Ath Bilbao B,Pontevedra,1,0
20.09. 16:30,Cacereno,AD Merida,2,1
20.09. 14:15,Arenteiro,Zamora,0,0
19.09. 17:15,Ponferradina,Guadalajara,1,3
17.09. 15:00,Real Madrid B,Racing Club Ferrol,0,1
14.09. 18:30,Racing Club Ferrol,Ponferradina,2,1
14.09. 16:15,Guadalajara,Unionistas,2,0
14.09. 16:15,Pontevedra,Tenerife,0,2
14.09. 16:15,Zamora,Lugo,1,0
14.09. 14:00,Ath Bilbao B,Real Madrid B,1,0
14.09. 14:00,Cacereno,Arenteiro,0,2
14.09. 10:00,Ourense CF,CF Talavera,1,2
14.09. 10:00,Real Aviles,Osasuna B,2,0
13.09. 16:30,AD Merida,Celta Vigo B,2,4
12.09. 19:30,Barakaldo,Arenas Getxo,2,1
07.09. 16:15,Arenteiro,Unionistas,1,0
07.09. 14:00,Osasuna B,Ourense CF,1,1
07.09. 12:00,Celta Vigo B,Guadalajara,0,1
07.09. 10:00,CF Talavera,Ath Bilbao B,1,1
06.09. 19:30,Tenerife,AD Merida,3,0
06.09. 17:00,Ponferradina,Pontevedra,0,1
06.09. 16:00,Arenas Getxo,Cacereno,2,2
06.09. 14:30,Barakaldo,Zamora,1,1
06.09. 12:15,Lugo,Real Aviles,0,0
31.08. 19:30,Real Aviles,Ponferradina,0,3
31.08. 17:30,Ourense CF,Ath Bilbao B,0,0
31.08. 17:15,Guadalajara,Tenerife,0,2
31.08. 15:00,Arenas Getxo,Arenteiro,2,1
31.08. 10:00,Racing Club Ferrol,CF Talavera,2,1
30.08. 17:30,AD Merida,Barakaldo,1,0
30.08. 17:30,Unionistas,Osasuna B,0,1
30.08. 17:30,Zamora,Celta Vigo B,0,0
30.08. 15:00,Pontevedra,Cacereno,1,1
29.08. 17:15,Real Madrid B,Lugo,2,1
