date,league,home,away,change,o_home,o_draw,o_away,scraped_at
2026-03-10,Championship,Portsmouth,Swansea,3-0,1.01,8.49,26.82,2026-03-08T14:42:00Z
2026-03-10,Championship,Portsmouth,Swansea,1-0,1.28,4.41,7.18,2026-03-09T15:11:01Z
2026-03-10,Championship,Portsmouth,Swansea,0-1,3.94,3.6,1.62,2026-03-09T15:11:01Z
2026-03-10,Championship,Portsmouth,Swansea,2-0,1.06,7.01,16.59,2026-03-09T15:11:01Z
2026-03-10,Championship,Portsmouth,Swansea,0-2,8.82,5.37,1.18,2026-03-09T15:11:01Z
2026-03-10,Championship,Portsmouth,Swansea,3-0,1.01,8.52,26.48,2026-03-09T15:11:01Z
2026-03-10,Championship,Sheffield Wed,Watford,1-0,2.56,3.49,2.11,2026-03-07T19:58:05Z
2026-03-10,Championship,Sheffield Wed,Watford,0-1,14.64,6.3,1.08,2026-03-07T19:58:05Z
2026-03-10,Championship,Sheffield Wed,Watford,0-2,26.8,8.23,1.01,2026-03-07T19:58:05Z
2026-03-10,Championship,Sheffield Wed,Watford,2-0,1.56,4.07,3.81,2026-03-07T19:58:05Z
2026-03-10,Championship,Sheffield Wed,Watford,3-0,1.19,5.76,7.53,2026-03-07T19:58:05Z
2026-03-10,Championship,Sheffield Wed,Watford,1-0,2.56,3.47,2.12,2026-03-08T14:42:00Z
2026-03-10,Championship,Sheffield Wed,Watford,0-1,14.79,6.28,1.08,2026-03-08T14:42:00Z
2026-03-10,Championship,Sheffield Wed,Watford,0-2,27.1,8.21,1.01,2026-03-08T14:42:00Z
2026-03-10,Championship,Sheffield Wed,Watford,2-0,1.55,4.06,3.85,2026-03-08T14:42:00Z
2026-03-10,Championship,Sheffield Wed,Watford,3-0,1.18,5.77,7.64,2026-03-08T14:42:00Z
2026-03-10,Championship,Sheffield Wed,Watford,1-0,2.57,3.44,2.13,2026-03-09T15:11:01Z
2026-03-10,Championship,Sheffield Wed,Watford,0-1,14.94,6.25,1.08,2026-03-09T15:11:01Z
2026-03-10,Championship,Sheffield Wed,Watford,0-2,27.44,8.18,1.01,2026-03-09T15:11:01Z
2026-03-10,Championship,Sheffield Wed,Watford,2-0,1.55,4.04,3.89,2026-03-09T15:11:01Z
2026-03-10,Championship,Sheffield Wed,Watford,3-0,1.18,5.79,7.78,2026-03-09T15:11:01Z
2026-03-10,Championship,Wrexham,Hull,1-0,1.22,4.92,7.94,2026-03-07T19:58:05Z
2026-03-10,Championship,Wrexham,Hull,0-1,3.14,3.62,1.8,2026-03-07T19:58:05Z
2026-03-10,Championship,Wrexham,Hull,2-0,1.04,7.47,17.24,2026-03-07T19:58:05Z
2026-03-10,Championship,Wrexham,Hull,0-2,6.41,4.93,1.26,2026-03-07T19:58:05Z
2026-03-10,Championship,Wrexham,Hull,3-0,1.01,8.63,25.97,2026-03-07T19:58:05Z
2026-03-10,Championship,Wrexham,Hull,1-0,1.21,4.96,8.19,2026-03-07T20:41:02Z
2026-03-10,Championship,Wrexham,Hull,0-1,3.06,3.59,1.84,2026-03-07T20:41:02Z
2026-03-10,Championship,Wrexham,Hull,2-0,1.04,7.51,17.7,2026-03-07T20:41:02Z
2026-03-10,Championship,Wrexham,Hull,0-2,6.22,4.86,1.28,2026-03-07T20:41:02Z
2026-03-10,Championship,Wrexham,Hull,3-0,1.01,8.63,26.49,2026-03-07T20:41:02Z
2026-03-10,Championship,Wrexham,Hull,1-0,1.22,4.88,7.8,2026-03-08T08:47:59Z
2026-03-10,Championship,Wrexham,Hull,0-1,3.17,3.62,1.79,2026-03-08T08:47:59Z
2026-03-10,Championship,Wrexham,Hull,2-0,1.05,7.41,16.95,2026-03-08T08:47:59Z
2026-03-10,Championship,Wrexham,Hull,0-2,6.49,4.95,1.26,2026-03-08T08:47:59Z
2026-03-10,Championship,Wrexham,Hull,3-0,1.01,8.65,25.81,2026-03-08T08:47:59Z
2026-03-10,Championship,Wrexham,Hull,1-0,1.23,4.84,7.59,2026-03-08T14:42:00Z
2026-03-10,Championship,Wrexham,Hull,0-1,3.25,3.66,1.76,2026-03-08T14:42:00Z
2026-03-10,Championship,Wrexham,Hull,2-0,1.05,7.37,16.53,2026-03-08T14:42:00Z
2026-03-10,Championship,Wrexham,Hull,0-2,6.67,5.03,1.25,2026-03-08T14:42:00Z
2026-03-10,Championship,Wrexham,Hull,3-0,1.01,8.65,25.33,2026-03-08T14:42:00Z
2026-03-10,League 1,Barnsley,Cardiff,1-0,1.69,3.77,3.08,2026-03-07T19:58:05Z
2026-03-10,League 1,Barnsley,Cardiff,0-1,5.96,4.62,1.26,2026-03-07T19:58:05Z
2026-03-10,League 1,Barnsley,Cardiff,2-0,1.24,4.91,5.87,2026-03-07T19:58:05Z
2026-03-10,League 1,Barnsley,Cardiff,0-2,11.78,6.47,1.06,2026-03-07T19:58:05Z
2026-03-10,League 1,Barnsley,Cardiff,3-0,1.06,6.76,10.86,2026-03-07T19:58:05Z
2026-03-10,League 1,Barnsley,Cardiff,1-0,1.72,3.73,3.03,2026-03-08T08:47:59Z
2026-03-10,League 1,Barnsley,Cardiff,0-1,6.18,4.65,1.25,2026-03-08T08:47:59Z
2026-03-10,League 1,Barnsley,Cardiff,2-0,1.25,4.85,5.78,2026-03-08T08:47:59Z
2026-03-10,League 1,Barnsley,Cardiff,0-2,12.26,6.53,1.06,2026-03-08T08:47:59Z
2026-03-10,League 1,Barnsley,Cardiff,3-0,1.07,6.71,10.75,2026-03-08T08:47:59Z
2026-03-10,League 1,Barnsley,Cardiff,1-0,1.68,3.78,3.12,2026-03-09T08:59:58Z
2026-03-10,League 1,Barnsley,Cardiff,0-1,6,4.62,1.25,2026-03-09T08:59:58Z
2026-03-10,League 1,Barnsley,Cardiff,2-0,1.23,4.94,5.97,2026-03-09T08:59:58Z
2026-03-10,League 1,Barnsley,Cardiff,0-2,11.91,6.49,1.06,2026-03-09T08:59:58Z
2026-03-10,League 1,Barnsley,Cardiff,3-0,1.06,6.8,11.04,2026-03-09T08:59:58Z
2026-03-10,League 1,Exeter,Lincoln,0-1,7.87,4.61,1.2,2026-03-07T19:58:05Z
2026-03-10,League 1,Exeter,Lincoln,1-0,1.76,3.43,3.11,2026-03-07T19:58:05Z
2026-03-10,League 1,Exeter,Lincoln,2-0,1.24,4.67,6.33,2026-03-07T19:58:05Z
2026-03-10,League 1,Exeter,Lincoln,0-2,16.13,6.62,1.03,2026-03-07T19:58:05Z
2026-03-10,League 1,Exeter,Lincoln,3-0,1.06,6.65,12.22,2026-03-07T19:58:05Z
2026-03-10,League 1,Exeter,Lincoln,0-1,7.64,4.52,1.21,2026-03-08T08:47:59Z
2026-03-10,League 1,Exeter,Lincoln,1-0,1.73,3.43,3.22,2026-03-08T08:47:59Z
2026-03-10,League 1,Exeter,Lincoln,2-0,1.22,4.72,6.63,2026-03-08T08:47:59Z
2026-03-10,League 1,Exeter,Lincoln,0-2,15.84,6.55,1.04,2026-03-08T08:47:59Z
2026-03-10,League 1,Exeter,Lincoln,3-0,1.05,6.72,12.77,2026-03-08T08:47:59Z
2026-03-10,League 1,Exeter,Lincoln,0-1,7.91,4.58,1.2,2026-03-08T11:02:10Z
2026-03-10,League 1,Exeter,Lincoln,1-0,1.76,3.4,3.14,2026-03-08T11:02:10Z
2026-03-10,League 1,Exeter,Lincoln,0-2,16.34,6.61,1.03,2026-03-08T11:02:10Z
2026-03-10,League 1,Exeter,Lincoln,2-0,1.24,4.66,6.43,2026-03-08T11:02:10Z
2026-03-10,League 1,Exeter,Lincoln,3-0,1.05,6.65,12.44,2026-03-08T11:02:10Z
2026-03-10,League 1,Exeter,Lincoln,0-1,7.98,4.56,1.2,2026-03-09T15:11:01Z
2026-03-10,League 1,Exeter,Lincoln,1-0,1.76,3.38,3.15,2026-03-09T15:11:01Z
2026-03-10,League 1,Exeter,Lincoln,2-0,1.23,4.65,6.51,2026-03-09T15:11:01Z
2026-03-10,League 1,Exeter,Lincoln,0-2,16.53,6.6,1.03,2026-03-09T15:11:01Z
2026-03-10,League 1,Exeter,Lincoln,3-0,1.05,6.66,12.62,2026-03-09T15:11:01Z
2026-03-10,League 1,Mansfield,Reading,1-0,1.26,4.37,6.36,2026-03-08T12:18:45Z
2026-03-10,League 1,Mansfield,Reading,0-1,3.51,3.61,1.62,2026-03-08T12:18:45Z
2026-03-10,League 1,Mansfield,Reading,2-0,1.06,6.35,13.25,2026-03-08T12:18:45Z
2026-03-10,League 1,Mansfield,Reading,0-2,7.19,5.01,1.19,2026-03-08T12:18:45Z
2026-03-10,League 1,Mansfield,Reading,3-0,1.01,7.35,20,2026-03-08T12:18:45Z
2026-03-10,League 1,Mansfield,Reading,1-0,1.26,4.35,6.41,2026-03-09T08:59:58Z
2026-03-10,League 1,Mansfield,Reading,0-1,3.53,3.59,1.62,2026-03-09T08:59:58Z
2026-03-10,League 1,Mansfield,Reading,2-0,1.06,6.34,13.42,2026-03-09T08:59:58Z
2026-03-10,League 1,Mansfield,Reading,0-2,7.27,5,1.19,2026-03-09T08:59:58Z
2026-03-10,League 1,Mansfield,Reading,3-0,1.01,7.32,20.19,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,1-0,1.2,4.51,7.96,2026-03-07T19:58:05Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-1,3.44,3.44,1.67,2026-03-07T19:58:05Z
2026-03-10,League 1,Stevenage,Leyton Orient,2-0,1.03,6.56,16.66,2026-03-07T19:58:05Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-2,7.26,4.84,1.2,2026-03-07T19:58:05Z
2026-03-10,League 1,Stevenage,Leyton Orient,3-0,1.01,7.14,23.59,2026-03-07T19:58:05Z
2026-03-10,League 1,Stevenage,Leyton Orient,1-0,1.18,4.5,8.78,2026-03-08T08:47:59Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-1,3.41,3.31,1.71,2026-03-08T08:47:59Z
2026-03-10,League 1,Stevenage,Leyton Orient,2-0,1.03,6.58,18.48,2026-03-08T08:47:59Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-2,7.37,4.73,1.2,2026-03-08T08:47:59Z
2026-03-10,League 1,Stevenage,Leyton Orient,3-0,1.01,7.01,25.6,2026-03-08T08:47:59Z
2026-03-10,League 1,Stevenage,Leyton Orient,1-0,1.17,4.62,9.49,2026-03-08T20:39:23Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-1,3.23,3.26,1.77,2026-03-08T20:39:23Z
2026-03-10,League 1,Stevenage,Leyton Orient,2-0,1.02,6.65,19.6,2026-03-08T20:39:23Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-2,6.92,4.61,1.22,2026-03-08T20:39:23Z
2026-03-10,League 1,Stevenage,Leyton Orient,3-0,1.01,6.96,26.65,2026-03-08T20:39:23Z
2026-03-10,League 1,Stevenage,Leyton Orient,1-0,1.16,4.68,9.86,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-1,3.15,3.24,1.8,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,2-0,1.02,6.67,20.14,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-2,6.71,4.54,1.23,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,3-0,1.01,6.93,27.16,2026-03-09T08:59:58Z
2026-03-10,League 1,Stevenage,Leyton Orient,1-0,1.16,4.61,10.15,2026-03-09T15:11:01Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-1,3.22,3.17,1.8,2026-03-09T15:11:01Z
2026-03-10,League 1,Stevenage,Leyton Orient,2-0,1.02,6.64,20.99,2026-03-09T15:11:01Z
2026-03-10,League 1,Stevenage,Leyton Orient,0-2,6.99,4.53,1.23,2026-03-09T15:11:01Z
2026-03-10,League 1,Stevenage,Leyton Orient,3-0,1.01,6.87,28.16,2026-03-09T15:11:01Z
2026-03-10,League 1,Wigan,Plymouth,1-0,1.37,3.91,5.19,2026-03-07T19:58:05Z
2026-03-10,League 1,Wigan,Plymouth,0-1,4.67,3.78,1.43,2026-03-07T19:58:05Z
2026-03-10,League 1,Wigan,Plymouth,0-2,10.12,5.58,1.11,2026-03-07T19:58:05Z
2026-03-10,League 1,Wigan,Plymouth,2-0,1.09,5.82,11.28,2026-03-07T19:58:05Z
2026-03-10,League 1,Wigan,Plymouth,3-0,1.01,7.27,18.58,2026-03-07T19:58:05Z
2026-03-10,League 1,Wigan,Plymouth,1-0,1.39,3.86,4.98,2026-03-08T08:47:59Z
2026-03-10,League 1,Wigan,Plymouth,0-1,4.88,3.84,1.4,2026-03-08T08:47:59Z
2026-03-10,League 1,Wigan,Plymouth,0-2,10.58,5.69,1.1,2026-03-08T08:47:59Z
2026-03-10,League 1,Wigan,Plymouth,2-0,1.1,5.73,10.79,2026-03-08T08:47:59Z
2026-03-10,League 1,Wigan,Plymouth,3-0,1.01,7.27,18.11,2026-03-08T08:47:59Z
2026-03-10,League 1,Wigan,Plymouth,1-0,1.41,3.81,4.8,2026-03-09T08:59:58Z
2026-03-10,League 1,Wigan,Plymouth,0-1,5.03,3.87,1.38,2026-03-09T08:59:58Z
2026-03-10,League 1,Wigan,Plymouth,0-2,10.95,5.75,1.09,2026-03-09T08:59:58Z
2026-03-10,League 1,Wigan,Plymouth,2-0,1.1,5.64,10.42,2026-03-09T08:59:58Z
2026-03-10,League 1,Wigan,Plymouth,3-0,1.01,7.23,17.7,2026-03-09T08:59:58Z
2026-03-10,League 2,Barrow,Bristol Rovers,1-0,1.39,3.91,4.86,2026-03-07T19:58:05Z
2026-03-10,League 2,Barrow,Bristol Rovers,0-1,4.71,3.87,1.41,2026-03-07T19:58:05Z
2026-03-10,League 2,Barrow,Bristol Rovers,0-2,10.04,5.65,1.11,2026-03-07T19:58:05Z
2026-03-10,League 2,Barrow,Bristol Rovers,2-0,1.1,5.73,10.38,2026-03-07T19:58:05Z
2026-03-10,League 2,Barrow,Bristol Rovers,3-0,1.01,7.3,17.48,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,1-0,1.17,4.81,8.49,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-1,2.97,3.46,1.8,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,2-0,1.03,6.74,16.93,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-2,5.93,4.6,1.26,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,3-0,1.01,7.17,23.31,2026-03-07T19:58:05Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-1,3.05,3.47,1.77,2026-03-08T11:02:10Z
2026-03-10,League 2,Fleetwood,Cheltenham,1-0,1.18,4.73,8.16,2026-03-08T11:02:10Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-2,6.12,4.65,1.25,2026-03-08T11:02:10Z
2026-03-10,League 2,Fleetwood,Cheltenham,2-0,1.03,6.7,16.43,2026-03-08T11:02:10Z
2026-03-10,League 2,Fleetwood,Cheltenham,3-0,1.01,7.21,22.92,2026-03-08T11:02:10Z
2026-03-10,League 2,Fleetwood,Cheltenham,1-0,1.18,4.75,8.09,2026-03-08T11:56:07Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-1,3.03,3.5,1.77,2026-03-08T11:56:07Z
2026-03-10,League 2,Fleetwood,Cheltenham,2-0,1.03,6.72,16.27,2026-03-08T11:56:07Z
2026-03-10,League 2,Fleetwood,Cheltenham,0-2,6.05,4.66,1.25,2026-03-08T11:56:07Z
2026-03-10,League 2,Fleetwood,Cheltenham,3-0,1.01,7.23,22.69,2026-03-08T11:56:07Z
2026-03-10,League 2,Gillingham,MK Dons,1-0,1.5,3.67,4.13,2026-03-07T19:58:05Z
2026-03-10,League 2,Gillingham,MK Dons,0-1,5.87,4.11,1.3,2026-03-07T19:58:05Z
2026-03-10,League 2,Gillingham,MK Dons,2-0,1.14,5.31,8.82,2026-03-07T19:58:05Z
2026-03-10,League 2,Gillingham,MK Dons,0-2,12.63,6.1,1.07,2026-03-07T19:58:05Z
2026-03-10,League 2,Gillingham,MK Dons,3-0,1.02,7.14,15.81,2026-03-07T19:58:05Z
2026-03-10,League 2,Gillingham,MK Dons,1-0,1.53,3.59,4.05,2026-03-08T08:47:59Z
2026-03-10,League 2,Gillingham,MK Dons,0-1,6.15,4.12,1.29,2026-03-08T08:47:59Z
2026-03-10,League 2,Gillingham,MK Dons,2-0,1.14,5.22,8.72,2026-03-08T08:47:59Z
2026-03-10,League 2,Gillingham,MK Dons,0-2,13.33,6.16,1.06,2026-03-08T08:47:59Z
2026-03-10,League 2,Gillingham,MK Dons,3-0,1.02,7.1,15.83,2026-03-08T08:47:59Z
2026-03-10,League 2,Gillingham,MK Dons,1-0,1.54,3.58,3.95,2026-03-09T08:59:58Z
2026-03-10,League 2,Gillingham,MK Dons,0-1,6.35,4.17,1.28,2026-03-09T08:59:58Z
2026-03-10,League 2,Gillingham,MK Dons,2-0,1.15,5.17,8.48,2026-03-09T08:59:58Z
2026-03-10,League 2,Gillingham,MK Dons,0-2,13.69,6.22,1.06,2026-03-09T08:59:58Z
2026-03-10,League 2,Gillingham,MK Dons,3-0,1.03,7.06,15.49,2026-03-09T08:59:58Z
2026-03-10,League 2,Salford,Walsall,1-0,1.14,4.97,9.6,2026-03-07T19:58:05Z
2026-03-10,League 2,Salford,Walsall,0-1,2.77,3.37,1.91,2026-03-07T19:58:05Z
2026-03-10,League 2,Salford,Walsall,0-2,5.47,4.41,1.3,2026-03-07T19:58:05Z
2026-03-10,League 2,Salford,Walsall,2-0,1.02,6.82,18.69,2026-03-07T19:58:05Z
2026-03-10,League 2,Salford,Walsall,3-0,1.01,7.08,25.07,2026-03-07T19:58:05Z
2026-03-10,League 2,Salford,Walsall,1-0,1.15,4.91,9.18,2026-03-08T14:42:00Z
2026-03-10,League 2,Salford,Walsall,0-1,2.8,3.39,1.89,2026-03-08T14:42:00Z
2026-03-10,League 2,Salford,Walsall,0-2,5.54,4.45,1.29,2026-03-08T14:42:00Z
2026-03-10,League 2,Salford,Walsall,2-0,1.02,6.81,18.07,2026-03-08T14:42:00Z
2026-03-10,League 2,Salford,Walsall,3-0,1.01,7.11,24.37,2026-03-08T14:42:00Z
2026-03-10,League 2,Salford,Walsall,1-0,1.2,4.58,7.62,2026-03-09T08:59:58Z
2026-03-10,League 2,Salford,Walsall,0-1,3.16,3.46,1.74,2026-03-09T08:59:58Z
2026-03-10,League 2,Salford,Walsall,0-2,6.43,4.71,1.23,2026-03-09T08:59:58Z
2026-03-10,League 2,Salford,Walsall,2-0,1.04,6.59,15.65,2026-03-09T08:59:58Z
2026-03-10,League 2,Salford,Walsall,3-0,1.01,7.23,22.33,2026-03-09T08:59:58Z
2026-03-13,League 2,Colchester,Crawley,0-1,2.74,3.48,1.9,2026-03-07T19:58:05Z
2026-03-13,League 2,Colchester,Crawley,1-0,1.16,4.96,8.69,2026-03-07T19:58:05Z
2026-03-13,League 2,Colchester,Crawley,0-2,5.29,4.47,1.3,2026-03-07T19:58:05Z
2026-03-13,League 2,Colchester,Crawley,2-0,1.03,6.83,16.93,2026-03-07T19:58:05Z
2026-03-13,League 2,Colchester,Crawley,3-0,1.01,7.22,23.11,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,1-0,1.06,6.05,14.65,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,0-1,1.91,3.48,2.72,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,2-0,1.01,7.02,23.5,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,0-2,3.26,3.85,1.63,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,0-3,6.11,5.16,1.22,2026-03-07T19:58:05Z
2026-03-14,League 2,Barnet,Newport,1-0,1.05,6.1,15,2026-03-08T08:47:59Z
2026-03-14,League 2,Barnet,Newport,0-1,1.84,3.48,2.87,2026-03-08T08:47:59Z
2026-03-14,League 2,Barnet,Newport,2-0,1.01,7.01,23.83,2026-03-08T08:47:59Z
2026-03-14,League 2,Barnet,Newport,0-2,3.11,3.79,1.68,2026-03-08T08:47:59Z
2026-03-14,League 2,Barnet,Newport,0-3,5.78,5.03,1.24,2026-03-08T08:47:59Z
2026-03-14,League 2,Barrow,Accrington,1-0,1.35,3.94,5.41,2026-03-07T19:58:05Z
2026-03-14,League 2,Barrow,Accrington,0-1,4.61,3.74,1.44,2026-03-07T19:58:05Z
2026-03-14,League 2,Barrow,Accrington,0-2,10.03,5.53,1.11,2026-03-07T19:58:05Z
2026-03-14,League 2,Barrow,Accrington,2-0,1.08,5.89,11.81,2026-03-07T19:58:05Z
2026-03-14,League 2,Barrow,Accrington,3-0,1.01,7.25,19.17,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,1-0,1.17,4.77,8.47,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,0-1,2.93,3.42,1.83,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,0-2,5.86,4.55,1.27,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,2-0,1.03,6.73,16.99,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,3-0,1.01,7.16,23.41,2026-03-07T19:58:05Z
2026-03-14,League 2,Bromley,Bristol Rovers,1-0,1.18,4.72,8.33,2026-03-07T20:41:02Z
2026-03-14,League 2,Bromley,Bristol Rovers,0-1,3.01,3.43,1.8,2026-03-07T20:41:02Z
2026-03-14,League 2,Bromley,Bristol Rovers,0-2,6.06,4.6,1.25,2026-03-07T20:41:02Z
2026-03-14,League 2,Bromley,Bristol Rovers,2-0,1.03,6.71,16.85,2026-03-07T20:41:02Z
2026-03-14,League 2,Bromley,Bristol Rovers,3-0,1.01,7.17,23.32,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,1-0,1.16,4.69,9.31,2026-03-07T19:58:05Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-1,3.05,3.28,1.82,2026-03-07T19:58:05Z
2026-03-14,League 2,Cambridge Utd,Gillingham,2-0,1.02,6.69,18.98,2026-03-07T19:58:05Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-2,6.36,4.52,1.25,2026-03-07T19:58:05Z
2026-03-14,League 2,Cambridge Utd,Gillingham,3-0,1.01,7.02,25.81,2026-03-07T19:58:05Z
2026-03-14,League 2,Cambridge Utd,Gillingham,1-0,1.15,4.78,9.55,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-1,3.04,3.32,1.82,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,2-0,1.02,6.72,19.17,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-2,6.27,4.53,1.25,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,3-0,1.01,7.01,25.94,2026-03-07T20:41:02Z
2026-03-14,League 2,Cambridge Utd,Gillingham,1-0,1.15,4.83,9.96,2026-03-08T08:47:59Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-1,3.01,3.31,1.83,2026-03-08T08:47:59Z
2026-03-14,League 2,Cambridge Utd,Gillingham,2-0,1.02,6.74,19.82,2026-03-08T08:47:59Z
2026-03-14,League 2,Cambridge Utd,Gillingham,0-2,6.23,4.51,1.25,2026-03-08T08:47:59Z
2026-03-14,League 2,Cambridge Utd,Gillingham,3-0,1.01,6.97,26.54,2026-03-08T08:47:59Z
2026-03-14,League 2,Crewe,Walsall,1-0,1.28,4.22,6.25,2026-03-07T19:58:05Z
2026-03-14,League 2,Crewe,Walsall,0-1,3.97,3.64,1.53,2026-03-07T19:58:05Z
2026-03-14,League 2,Crewe,Walsall,2-0,1.06,6.24,13.37,2026-03-07T19:58:05Z
2026-03-14,League 2,Crewe,Walsall,0-2,8.44,5.23,1.15,2026-03-07T19:58:05Z
2026-03-14,League 2,Crewe,Walsall,3-0,1.01,7.29,20.46,2026-03-07T19:58:05Z
2026-03-14,League 2,Fleetwood,Tranmere,1-0,1.17,4.86,8.3,2026-03-07T19:58:05Z
2026-03-14,League 2,Fleetwood,Tranmere,0-1,2.86,3.49,1.84,2026-03-07T19:58:05Z
2026-03-14,League 2,Fleetwood,Tranmere,2-0,1.03,6.78,16.4,2026-03-07T19:58:05Z
2026-03-14,League 2,Fleetwood,Tranmere,0-2,5.59,4.56,1.28,2026-03-07T19:58:05Z
2026-03-14,League 2,Fleetwood,Tranmere,3-0,1.01,7.24,22.63,2026-03-07T19:58:05Z
2026-03-14,League 2,Harrogate,Salford,1-0,1.83,3.54,2.86,2026-03-07T19:58:05Z
2026-03-14,League 2,Harrogate,Salford,0-1,7.67,4.8,1.19,2026-03-07T19:58:05Z
2026-03-14,League 2,Harrogate,Salford,0-2,15.21,6.73,1.04,2026-03-07T19:58:05Z
2026-03-14,League 2,Harrogate,Salford,2-0,1.28,4.6,5.54,2026-03-07T19:58:05Z
2026-03-14,League 2,Harrogate,Salford,3-0,1.07,6.48,10.59,2026-03-07T19:58:05Z
2026-03-14,League 2,Notts Co,Chesterfield,1-0,1.25,4.44,6.58,2026-03-07T19:58:05Z
2026-03-14,League 2,Notts Co,Chesterfield,0-1,3.42,3.61,1.64,2026-03-07T19:58:05Z
2026-03-14,League 2,Notts Co,Chesterfield,0-2,6.95,4.96,1.2,2026-03-07T19:58:05Z
2026-03-14,League 2,Notts Co,Chesterfield,2-0,1.05,6.42,13.61,2026-03-07T19:58:05Z
2026-03-14,League 2,Notts Co,Chesterfield,3-0,1.01,7.34,20.28,2026-03-07T19:58:05Z
2026-03-14,League 2,Oldham,Grimsby,1-0,1.37,3.99,4.96,2026-03-07T19:58:05Z
2026-03-14,League 2,Oldham,Grimsby,0-1,4.63,3.9,1.41,2026-03-07T19:58:05Z
2026-03-14,League 2,Oldham,Grimsby,0-2,9.8,5.65,1.11,2026-03-07T19:58:05Z
2026-03-14,League 2,Oldham,Grimsby,2-0,1.1,5.81,10.51,2026-03-07T19:58:05Z
2026-03-14,League 2,Oldham,Grimsby,3-0,1.01,7.33,17.51,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,1-0,1.18,4.65,8.48,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,0-1,3.19,3.41,1.74,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,0-2,6.59,4.69,1.23,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,2-0,1.03,6.67,17.37,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,3-0,1.01,7.11,24.02,2026-03-07T19:58:05Z
2026-03-14,League 2,Shrewsbury,Cheltenham,1-0,1.17,4.71,8.8,2026-03-09T15:11:01Z
2026-03-14,League 2,Shrewsbury,Cheltenham,0-1,3.11,3.39,1.78,2026-03-09T15:11:01Z
2026-03-14,League 2,Shrewsbury,Cheltenham,0-2,6.39,4.62,1.24,2026-03-09T15:11:01Z
2026-03-14,League 2,Shrewsbury,Cheltenham,2-0,1.03,6.69,17.86,2026-03-09T15:11:01Z
2026-03-14,League 2,Shrewsbury,Cheltenham,3-0,1.01,7.09,24.54,2026-03-09T15:11:01Z
2026-03-14,League 2,Swindon,MK Dons,0-1,4.69,3.99,1.4,2026-03-07T19:58:05Z
2026-03-14,League 2,Swindon,MK Dons,1-0,1.42,3.93,4.48,2026-03-07T19:58:05Z
2026-03-14,League 2,Swindon,MK Dons,2-0,1.12,5.64,9.34,2026-03-07T19:58:05Z
