date_recommended,date_match,sport,country,sex,market,home,away,outcome,odds,probability,ev,kelly_frac,bet_amount,info,win,pnl,currency_original,booker,source
2025-08-18,2025-08-19,football,england,male,outcome,Stockport County,Bradford City,home,2.09,0.68975,0.44157749999999985,NA,360,NA,FALSE,-360,EUR,EpicBet,gsheets
2025-08-18,2025-08-19,football,england,male,outcome,Swindon,Barnet,home,2.04,0.86425,0.7630699999999999,NA,660,NA,FALSE,-660,EUR,EpicBet,gsheets
2025-08-19,2025-08-19,football,england,male,outcome,Walsall,Grimsby,home,2.36,0.5195,0.2260199999999999,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
2025-08-18,2025-08-19,football,england,male,outcome,Wycombe,Exeter,tie,4.11,0.2975,0.22272500000000006,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-18,2025-08-19,football,england,male,outcome,Stockport County,Bradford City,home,1.9,0.68975,0.31052499999999994,NA,205,NA,FALSE,-205,ISK,Lengjan,gsheets
2025-08-18,2025-08-19,football,england,male,outcome,Crawley,MK Dons,home,3.53,0.582,1.0544599999999997,NA,248,NA,FALSE,-248,ISK,Lengjan,gsheets
2025-08-18,2025-08-19,football,england,male,outcome,Swindon,Barnet,home,1.93,0.86425,0.6680024999999998,NA,428,NA,FALSE,-428,ISK,Lengjan,gsheets
2025-08-18,2025-08-19,football,iceland,male,outcome,Kría,KÁ,home,9.15,0.39,2.5685000000000002,NA,285,NA,FALSE,-285,EUR,EpicBet,gsheets
2025-08-18,2025-08-19,football,iceland,male,handicap,Kría,KÁ,home,2.34,0.7195,0.68363,NA,465,1.5,FALSE,-465,EUR,EpicBet,gsheets
2025-08-18,2025-08-19,football,iceland,male,totals,Kría,KÁ,over,2.42,0.49325,0.19366499999999998,NA,120,5.5,FALSE,-120,EUR,EpicBet,gsheets
2025-08-18,2025-08-20,football,england,male,outcome,Bolton,Reading,away,5.6,0.279,0.5624000000000001,NA,105,NA,FALSE,-105,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,outcome,Árbær,KV,home,3.65,0.62525,1.2821624999999996,NA,435,NA,TRUE,1153,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,handicap,Árbær,KV,home,1.42,0.907,0.28794,NA,615,1.5,TRUE,258,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,outcome,Augnablik,Ýmir,home,1.59,0.72025,0.14519749999999998,NA,225,NA,TRUE,133,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,handicap,Augnablik,Ýmir,home,2.37,0.51875,0.22943750000000018,NA,150,-1.5,TRUE,206,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,totals,Augnablik,Ýmir,over,1.86,0.57325,0.06624500000000011,NA,75,3.5,FALSE,-75,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,female,outcome,Fram,Víkingur R.,home,3.5,0.32975,0.15412499999999996,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,outcome,Hvíti riddarinn,KFK,away,10,0.2055,1.055,NA,105,NA,FALSE,-105,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,handicap,Hvíti riddarinn,KFK,away,1.65,0.72875,0.20243749999999994,NA,285,-2.5,TRUE,185,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,totals,KF,Tindastóll,under,1.88,0.66825,0.2563099999999999,NA,255,3.5,FALSE,-255,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,outcome,Magni,ÍH,away,19.5,0.1645,2.20775,NA,105,NA,FALSE,-105,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,outcome,Magni,ÍH,tie,11.5,0.1415,0.6272499999999999,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,handicap,Magni,ÍH,away,1.81,0.794,0.4371400000000001,NA,480,-3.5,FALSE,-480,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,totals,Magni,ÍH,under,2.42,0.481,0.16401999999999994,NA,105,4.5,FALSE,-105,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,male,totals,Reynir S.,Sindri,over,1.8,0.616,0.10880000000000001,NA,120,3.5,TRUE,96,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,female,outcome,Þróttur R.,Valur,home,2.02,0.52625,0.063025,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-20,2025-08-20,football,iceland,female,totals,Þróttur R.,Valur,under,1.58,0.72425,0.14431499999999997,NA,225,3.5,TRUE,131,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,totals,Fylkir,Keflavík,under,1.75,0.62675,0.09681250000000008,NA,120,3.5,TRUE,90,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,outcome,Grótta,KR,home,2.07,0.56525,0.17006749999999993,NA,150,NA,TRUE,160,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,handicap,Grótta,KR,home,3.44,0.377,0.29688000000000003,NA,105,-1.5,TRUE,256,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,totals,Grótta,KR,over,1.82,0.6535,0.18937000000000004,NA,210,3.5,FALSE,-210,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,outcome,ÍA,Haukar,home,2.36,0.75275,0.7764899999999999,NA,510,NA,TRUE,694,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,totals,ÍA,Haukar,over,2.11,0.68025,0.4353275,NA,360,3.5,FALSE,-360,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,outcome,ÍBV,HK,away,4.7,0.36075,0.6955250000000001,NA,165,NA,FALSE,-165,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,handicap,ÍBV,HK,away,1.58,0.76375,0.2067250000000001,NA,315,-1.5,FALSE,-315,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,outcome,Þór/KA,FHL,home,1.29,0.88625,0.14326250000000001,NA,450,NA,TRUE,131,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,handicap,Þór/KA,FHL,home,1.75,0.75275,0.3173125000000001,NA,375,-1.5,TRUE,281,EUR,EpicBet,gsheets
2025-08-20,2025-08-21,football,iceland,female,totals,Þór/KA,FHL,over,1.77,0.616,0.09032000000000001,NA,105,3.5,TRUE,81,EUR,EpicBet,gsheets
2025-08-18,2025-08-22,football,england,male,outcome,Derby,Bristol City,home,2.93,0.44875,0.3148375,NA,150,NA,FALSE,-150,EUR,EpicBet,gsheets
2025-08-18,2025-08-22,football,england,male,outcome,West Ham,Chelsea,tie,4.86,0.3465,0.6839900000000001,NA,165,NA,FALSE,-165,EUR,EpicBet,gsheets
2025-08-18,2025-08-22,football,england,male,outcome,West Ham,Chelsea,away,4.18,0.2855,0.19338999999999984,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-18,2025-08-22,football,england,male,handicap,West Ham,Chelsea,home,1.44,0.83875,0.20779999999999993,NA,420,1.5,FALSE,-420,EUR,EpicBet,gsheets
2025-08-18,2025-08-22,football,england,male,totals,West Ham,Chelsea,under,2.22,0.54075,0.200465,NA,150,2.5,FALSE,-150,EUR,EpicBet,gsheets
2025-08-20,2025-08-22,football,iceland,female,outcome,Breiðablik,Tindastóll,home,1.05,0.967,0.01535000000000001,NA,270,NA,TRUE,14,EUR,EpicBet,gsheets
2025-08-20,2025-08-22,football,iceland,female,handicap,Breiðablik,Tindastóll,home,2.17,0.698,0.5146599999999999,NA,390,-3.5,TRUE,456,EUR,EpicBet,gsheets
2025-08-20,2025-08-22,football,iceland,female,totals,Breiðablik,Tindastóll,over,1.99,0.6975,0.38802500000000006,NA,360,4.5,TRUE,356,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Arsenal,Leeds,over,2.46,0.47575,0.17034499999999997,NA,105,3.5,TRUE,153,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Brentford,Aston Villa,home,3.25,0.3885,0.2626250000000001,NA,105,NA,TRUE,236,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Brentford,Aston Villa,home,1.24,0.886,0.09864,NA,375,1.5,TRUE,90,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Brentford,Aston Villa,under,2.16,0.5745,0.24092000000000013,NA,180,2.5,TRUE,209,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Burnley,Sunderland,home,2.46,0.61125,0.5036749999999999,NA,315,NA,TRUE,460,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Burnley,Sunderland,home,5.22,0.33975,0.7734949999999998,NA,165,-1.5,TRUE,696,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Coventry,QPR,away,6.02,0.2255,0.35751,NA,60,NA,FALSE,-60,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Coventry,QPR,over,2,0.586,0.17199999999999993,NA,150,2.5,TRUE,150,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Hull,Blackburn,away,3.78,0.39175,0.480815,NA,150,NA,TRUE,417,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Hull,Blackburn,away,1.73,0.67225,0.16299250000000004,NA,195,-0.5,TRUE,142,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Hull,Blackburn,over,2.3,0.4775,0.09824999999999995,NA,75,2.5,TRUE,97,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Manchester City,Tottenham,home,1.51,0.871,0.31521,NA,555,NA,FALSE,-555,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Manchester City,Tottenham,home,2.21,0.70275,0.5530774999999999,NA,405,-1.5,FALSE,-405,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Manchester City,Tottenham,over,2.2,0.56125,0.23475000000000013,NA,180,3.5,FALSE,-180,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Norwich,Middlesbrough,away,1.68,0.63275,0.06302000000000002,NA,90,-0.5,TRUE,61,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Preston,Ipswich,home,3.81,0.36625,0.39541249999999994,NA,120,NA,TRUE,337,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Preston,Ipswich,home,1.25,0.81825,0.02281250000000004,NA,75,1.5,TRUE,19,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Preston,Ipswich,over,2.13,0.55425,0.1805525,NA,150,2.5,FALSE,-150,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Swansea,Watford,home,2.04,0.603,0.23012,NA,195,NA,FALSE,-195,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Swansea,Watford,home,3.93,0.34125,0.34111250000000015,NA,105,-1.5,FALSE,-105,EUR,EpicBet,gsheets
2025-08-19,2025-08-23,football,england,male,outcome,West Brom,Portsmouth,home,1.83,0.5985,0.09525500000000009,NA,105,NA,FALSE,-105,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,handicap,Wrexham,Sheffield Wed,home,2.54,0.43275,0.09918499999999997,NA,60,-1.5,FALSE,-60,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,totals,Wrexham,Sheffield Wed,over,1.89,0.67025,0.26677249999999997,NA,270,2.5,TRUE,240,EUR,EpicBet,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Manchester City,Tottenham,home,1.4,0.871,0.21939999999999993,NA,326,NA,NA,NA,ISK,Lengjan,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Cheltenham,Barnet,home,2.44,0.7545,0.8409799999999998,NA,348,NA,NA,NA,ISK,Lengjan,gsheets
2025-08-18,2025-08-23,football,england,male,outcome,Fleetwood,Oldham,home,2.21,0.6595,0.4574949999999999,NA,225,NA,NA,NA,ISK,Lengjan,gsheets
2025-08-18,2025-08-24,football,england,male,outcome,Crystal Palace,Nottingham,home,2.3,0.70525,0.6220749999999999,NA,435,NA,FALSE,-435,EUR,EpicBet,gsheets
2025-08-18,2025-08-24,football,england,male,handicap,Crystal Palace,Nottingham,home,4.62,0.4315,0.99353,NA,240,-1.5,FALSE,-240,EUR,EpicBet,gsheets
2025-08-18,2025-08-24,football,england,male,outcome,Fulham,Manchester Utd,home,3.1,0.41475,0.285725,NA,120,NA,FALSE,-120,EUR,EpicBet,gsheets
2025-08-18,2025-08-24,football,england,male,handicap,Fulham,Manchester Utd,home,1.22,0.8455,0.03151000000000001,NA,135,1.5,TRUE,30,EUR,EpicBet,gsheets
2025-08-18,2025-08-24,football,england,male,outcome,Crystal Palace,Nottingham,home,2.13,0.70525,0.5021825,NA,265,NA,NA,NA,ISK,Lengjan,gsheets
2025-08-20,2025-08-24,football,iceland,male,outcome,KA,Fram,home,2.1,0.54425,0.14292500000000008,NA,120,NA,TRUE,132,EUR,EpicBet,gsheets
2025-08-20,2025-08-24,football,iceland,male,handicap,KA,Fram,home,3.8,0.34,0.29200000000000004,NA,90,-1.5,TRUE,252,EUR,EpicBet,gsheets
2025-08-18,2025-08-25,football,england,male,outcome,Newcastle,Liverpool,home,3.41,0.54125,0.8456625000000002,NA,315,NA,FALSE,-315,EUR,EpicBet,gsheets
2025-08-18,2025-08-25,football,england,male,handicap,Newcastle,Liverpool,home,1.32,0.93175,0.22991,NA,645,1.5,TRUE,206,EUR,EpicBet,gsheets
2025-08-18,2025-08-25,football,england,male,totals,Newcastle,Liverpool,under,1.62,0.73625,0.19272500000000004,NA,285,3.5,FALSE,-285,EUR,EpicBet,gsheets
2025-08-20,2025-08-25,football,iceland,male,outcome,KR,Stjarnan,home,1.95,0.62775,0.22411250000000005,NA,210,NA,FALSE,-210,EUR,EpicBet,gsheets
2025-08-20,2025-08-25,football,iceland,male,handicap,KR,Stjarnan,home,3.15,0.373,0.17494999999999994,NA,75,-1.5,FALSE,-75,EUR,EpicBet,gsheets
2025-08-20,2025-08-25,football,iceland,male,totals,KR,Stjarnan,under,1.65,0.866,0.42889999999999995,NA,600,4.5,TRUE,390,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,outcome,Valur,Afturelding,away,7.5,0.38275,1.8706249999999998,NA,255,NA,FALSE,-255,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,outcome,Valur,Afturelding,tie,5.5,0.24625,0.354375,NA,75,NA,FALSE,-75,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,handicap,Valur,Afturelding,away,1.8,0.816,0.4688,NA,525,-1.5,TRUE,420,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,totals,Valur,Afturelding,under,1.75,0.61425,0.07493749999999993,NA,90,3.5,FALSE,-90,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,outcome,Víkingur R.,Vestri,home,1.33,0.78225,0.04039250000000005,NA,105,NA,TRUE,35,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,handicap,Víkingur R.,Vestri,home,1.87,0.61025,0.1411675,NA,150,-1.5,TRUE,131,EUR,EpicBet,gsheets
2025-08-20,2025-08-26,football,iceland,male,totals,Víkingur R.,Vestri,over,2.2,0.60425,0.32935000000000003,NA,240,3.5,TRUE,288,EUR,EpicBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,totals,Czech Republic,Portugal,over,1.92,0.65875,0.9235499999999999,NA,1125,157.5,FALSE,-1125,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,totals,Finland,Sweden,under,1.87,0.611,0.7535700000000001,NA,645,170.5,FALSE,-645,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,outcome,Latvia,Turkey,home,1.89,0.68,0.9652000000000002,NA,1245,NA,FALSE,-1245,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,handicap,Latvia,Turkey,home,2,0.6275,0.8824999999999998,NA,990,-1.5,FALSE,-990,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,outcome,Montenegro,Germany,home,7.1,0.25875,1.0958749999999997,NA,540,NA,FALSE,-540,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,handicap,Montenegro,Germany,home,1.92,0.6575,0.9198999999999999,NA,1110,14.5,FALSE,-1110,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,totals,Montenegro,Germany,under,1.89,0.5975,0.7267750000000001,NA,570,169.5,FALSE,-570,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,handicap,Serbia,Estonia,away,1.95,0.71375,1.1055625,NA,1605,-30.5,FALSE,-1605,EUR,CoolBet,gsheets
2025-08-27,2025-08-27,basketball,international,male,totals,Serbia,Estonia,under,1.91,0.7075,1.058825,NA,1500,169.5,TRUE,1365,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,outcome,Belgium,France,home,10.5,0.227,1.6105,NA,570,NA,FALSE,-570,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,handicap,Belgium,France,home,1.89,0.74525,1.1537724999999999,NA,1785,18.5,FALSE,-1785,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,totals,Belgium,France,under,1.95,0.84525,1.4934874999999996,NA,2655,156.5,TRUE,2522,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,outcome,Greece,Italy,away,3.03,0.6935,1.794805,NA,2115,NA,FALSE,-2115,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,handicap,Greece,Italy,away,1.87,0.84425,1.4229975,NA,2595,-6.5,FALSE,-2595,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,totals,Greece,Italy,under,1.91,0.7415,1.1577650000000002,NA,1785,163.5,TRUE,1624,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,outcome,Israel,Iceland,away,5.3,0.30175,0.901025,NA,540,NA,FALSE,-540,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,handicap,Israel,Iceland,away,1.92,0.642,0.87464,NA,990,-11.5,FALSE,-990,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,totals,Israel,Iceland,under,1.95,0.57825,0.7058375,NA,525,166.5,TRUE,499,EUR,CoolBet,gsheets
2025-08-27,2025-08-28,basketball,international,male,totals,Poland,Slovenia,under,1.95,0.64875,0.9138125,NA,1095,175.5,FALSE,-1095,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,handicap,Germany,Sweden,away,1.91,0.5995,0.7445450000000001,NA,465,-22.5,TRUE,423,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,totals,Germany,Sweden,under,1.95,0.7505,1.2139749999999998,NA,1440,171.5,FALSE,-1440,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,totals,Latvia,Estonia,under,1.91,0.66,0.9206,NA,840,168.5,TRUE,764,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,totals,Lithuania,Montenegro,under,1.89,0.645,0.86405,NA,720,166.5,TRUE,641,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,handicap,Portugal,Serbia,home,1.95,0.64675,0.9079125,NA,810,29.5,TRUE,770,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,totals,Portugal,Serbia,under,1.92,0.7495,1.1885400000000002,NA,1410,165.5,TRUE,1297,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,outcome,Turkey,Czech Republic,away,14.5,0.22825,2.537875,NA,510,NA,FALSE,-510,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,handicap,Turkey,Czech Republic,away,1.91,0.8025,1.335275,NA,1725,-21.5,TRUE,1570,EUR,CoolBet,gsheets
2025-08-29,2025-08-29,basketball,international,male,totals,Turkey,Czech Republic,over,1.95,0.71275,1.1026125,NA,1215,159.5,TRUE,1154,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Cyprus,Greece,home,1.95,0.7625,1.249375,NA,1785,35.5,TRUE,1696,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Cyprus,Greece,under,1.89,0.72175,1.0858575,NA,1425,158.5,TRUE,1268,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Czech Republic,Estonia,away,2,0.67475,1.0242499999999999,NA,1215,NA,TRUE,1215,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Czech Republic,Estonia,away,1.91,0.71175,1.0711925,NA,1380,-1.5,TRUE,1256,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Czech Republic,Estonia,over,1.91,0.73325,1.1337574999999998,NA,1530,154.5,TRUE,1392,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Finland,Montenegro,home,1.47,0.74575,0.8420025000000001,NA,720,NA,TRUE,338,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Finland,Montenegro,home,1.96,0.60175,0.78118,NA,645,-5.5,TRUE,619,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,France,Slovenia,away,7.1,0.293,1.3732999999999997,NA,615,NA,FALSE,-615,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,France,Slovenia,away,1.89,0.7155,1.067795,NA,1380,-14.5,TRUE,1228,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,France,Slovenia,under,1.91,0.77725,1.2617975,NA,1860,176.5,FALSE,-1860,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Great Britain,Sweden,home,1.92,0.607,0.77244,NA,630,6.5,FALSE,-630,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Great Britain,Sweden,under,1.89,0.79775,1.3054974999999998,NA,1980,165.5,TRUE,1762,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Great Britain,Sweden,home,3.1,0.4155,0.7035499999999999,NA,480,NA,FALSE,-480,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Iceland,Belgium,home,2.45,0.50775,0.7517375000000003,NA,585,NA,FALSE,-585,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Iceland,Belgium,home,1.89,0.60875,0.7592875,NA,585,3.5,FALSE,-585,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Iceland,Belgium,under,1.92,0.66925,0.9542099999999999,NA,1080,155.5,TRUE,994,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Italy,Georgia,under,1.91,0.58775,0.7103524999999999,NA,465,156.5,TRUE,423,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Latvia,Serbia,home,1.92,0.59625,0.7410499999999998,NA,555,12.5,TRUE,511,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Lithuania,Germany,under,1.91,0.63275,0.8413025,NA,795,172.5,FALSE,-795,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Spain,Bosnia & Herzegovina,away,4.3,0.50675,1.6857750000000002,NA,1245,NA,FALSE,-1245,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Spain,Bosnia & Herzegovina,away,1.89,0.7665,1.2151849999999997,NA,1755,-9.5,FALSE,-1755,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Spain,Bosnia & Herzegovina,over,1.92,0.60475,0.7658699999999999,NA,615,161.5,FALSE,-615,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,outcome,Turkey,Portugal,away,10.5,0.267,2.0705,NA,660,NA,FALSE,-660,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,handicap,Turkey,Portugal,away,1.92,0.76325,1.2286899999999998,NA,1755,-17.5,FALSE,-1755,EUR,CoolBet,gsheets
2025-08-29,2025-08-30,basketball,international,male,totals,Turkey,Portugal,under,1.95,0.67575,0.9934624999999998,NA,1170,159.5,TRUE,1112,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,outcome,Bosnia & Herzegovina,Italy,home,6.7,0.309,1.3793,NA,645,NA,FALSE,-645,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Bosnia & Herzegovina,Italy,home,1.91,0.69525,1.0231775,NA,1230,13.5,FALSE,-1230,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Cyprus,Spain,home,1.95,0.67375,0.9875624999999998,NA,1125,35.5,FALSE,-1125,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,totals,Cyprus,Spain,under,1.89,0.625,0.8062499999999999,NA,690,158.5,TRUE,614,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,outcome,Georgia,Greece,home,6.4,0.41175,2.0469500000000003,NA,1035,NA,FALSE,-1035,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Georgia,Greece,home,1.96,0.76175,1.2547800000000002,NA,1755,12.5,FALSE,-1755,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,totals,Georgia,Greece,under,1.89,0.59575,0.7217175,NA,480,157.5,TRUE,427,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,outcome,Israel,France,home,7.1,0.31375,1.5413749999999997,NA,690,NA,TRUE,4209,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Israel,France,home,1.91,0.73625,1.1424874999999997,NA,1530,14.5,TRUE,1392,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,totals,Israel,France,under,1.92,0.68575,1.0023899999999997,NA,1170,163.5,TRUE,1076,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,outcome,Poland,Iceland,away,4.6,0.34975,0.9585999999999999,NA,585,NA,FALSE,-585,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Poland,Iceland,away,1.96,0.624,0.8470399999999999,NA,795,-9.5,TRUE,763,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,outcome,Slovenia,Belgium,away,5.5,0.346,1.2489999999999997,NA,690,NA,FALSE,-690,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,handicap,Slovenia,Belgium,away,1.95,0.681,1.00895,NA,1185,-11.5,FALSE,-1185,EUR,CoolBet,gsheets
2025-08-31,2025-08-31,basketball,international,male,totals,Slovenia,Belgium,under,1.87,0.84,1.4108,NA,2250,173.5,TRUE,1958,EUR,CoolBet,gsheets
2025-08-31,2025-09-01,basketball,international,male,outcome,Estonia,Turkey,home,11.5,0.28325,2.5406250000000004,NA,645,NA,FALSE,-645,EUR,CoolBet,gsheets
