date,home,away,home_score,away_score
18.01. 15:30,Helsingborg W,AIK W,28,28
18.01. 15:30,Huddinge W,Ystads W,23,24
17.01. 15:00,Lugi W,Alingsas W,29,25
17.01. 13:00,Karra W,Skanela W,27,23
17.01. 13:00,Redbergslids W,Drott Halmstad W,30,27
17.01. 13:00,Tyreso W,Karlskrona W,33,28
11.01. 14:00,AIK W,Ystads W,22,24
11.01. 14:00,Drott Halmstad W,Lugi W,26,33
10.01. 15:00,Karlskrona W,Redbergslids W,36,27
10.01. 14:00,Skanela W,Alingsas W,25,27
10.01. 13:00,Helsingborg W,Huddinge W,32,19
10.01. 13:00,Tyreso W,Karra W,25,26
07.01. 18:30,Karra W,Helsingborg W,24,24
07.01. 18:00,Ystads W,Drott Halmstad W,26,25
06.01. 15:00,Lugi W,Skanela W,38,27
03.01. 13:00,Alingsas W,AIK W,19,22
14.12. 13:00,Helsingborg W,Alingsas W,26,27
13.12. 15:15,Tyreso W,Ystads W,20,30
13.12. 15:00,Karlskrona W,Huddinge W,32,28
13.12. 14:00,AIK W,Lugi W,29,30
13.12. 13:30,Drott Halmstad W,Redbergslids W,29,27
12.12. 18:00,Skanela W,Karra W,22,29
07.12. 14:00,Lugi W,Tyreso W,30,22
07.12. 13:00,Alingsas W,Karlskrona W,31,24
06.12. 15:30,Huddinge W,Helsingborg W,21,30
06.12. 13:00,Redbergslids W,Skanela W,28,25
06.12. 13:00,Ystads W,AIK W,29,28
05.12. 18:30,Karra W,Drott Halmstad W,29,34
30.11. 14:00,AIK W,Redbergslids W,24,21
30.11. 13:30,Drott Halmstad W,Huddinge W,22,22
30.11. 13:00,Helsingborg W,Karra W,30,19
29.11. 15:30,Alingsas W,Lugi W,24,24
29.11. 15:00,Karlskrona W,Tyreso W,31,31
29.11. 14:00,Skanela W,Ystads W,28,35
25.11. 18:30,Huddinge W,Skanela W,22,23
25.11. 18:30,Lugi W,Drott Halmstad W,31,22
23.11. 15:30,Redbergslids W,Alingsas W,24,23
22.11. 13:00,Karra W,AIK W,29,24
22.11. 13:00,Tyreso W,Helsingborg W,23,29
22.11. 13:00,Ystads W,Karlskrona W,31,24
15.11. 17:30,Redbergslids W,Ystads W,25,28
15.11. 15:00,Drott Halmstad W,Skanela W,32,38
15.11. 15:00,Karlskrona W,Karra W,26,36
15.11. 14:30,Alingsas W,Huddinge W,24,17
15.11. 14:00,AIK W,Tyreso W,18,20
13.11. 18:00,Helsingborg W,Lugi W,26,22
08.11. 15:30,Huddinge W,Lugi W,23,38
08.11. 15:00,Karlskrona W,AIK W,27,28
08.11. 14:00,Skanela W,Helsingborg W,22,29
08.11. 13:00,Tyreso W,Drott Halmstad W,22,21
08.11. 13:00,Ystads W,Alingsas W,26,20
07.11. 18:30,Karra W,Redbergslids W,32,19
29.10. 18:00,Helsingborg W,Ystads W,24,25
26.10. 13:00,Huddinge W,Tyreso W,26,32
25.10. 14:00,Alingsas W,Skanela W,33,29
25.10. 12:00,Drott Halmstad W,AIK W,25,33
25.10. 12:00,Redbergslids W,Karlskrona W,26,30
24.10. 17:30,Karra W,Lugi W,34,24
18.10. 14:00,Karlskrona W,Drott Halmstad W,34,26
18.10. 13:00,AIK W,Helsingborg W,23,39
18.10. 12:00,Tyreso W,Redbergslids W,29,25
18.10. 11:30,Skanela W,Lugi W,29,40
17.10. 17:30,Karra W,Alingsas W,23,22
12.10. 14:30,Huddinge W,Karra W,21,27
12.10. 12:30,Drott Halmstad W,Ystads W,23,28
12.10. 11:00,Helsingborg W,Karlskrona W,42,24
11.10. 14:00,Alingsas W,Tyreso W,33,23
11.10. 13:00,Skanela W,AIK W,29,32
11.10. 12:00,Lugi W,Redbergslids W,25,24
